Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
YWHAQ,GO:0005515,PMID:23622247,IPI,UniProtKB:P61588,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:23752268,IPI,UniProtKB:P56524,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:24189400,IPI,UniProtKB:P00533,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:24255178,IPI,UniProtKB:P31946,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:24351927,IPI,UniProtKB:Q5S007,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:24658140,IPI,UniProtKB:P00533,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:24947832,IPI,UniProtKB:Q5S007,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:25416956,IPI,UniProtKB:Q8IWZ5,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:25588844,IPI,UniProtKB:Q6ZS17-2,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20170406,UniProt,,,
YWHAQ,GO:0005515,PMID:25852190,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:25959826,IPI,UniProtKB:P54253,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:27030597,IPI,UniProtKB:O15553,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20210210,UniProt,,,
YWHAQ,GO:0005515,PMID:28330616,IPI,UniProtKB:P30304,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28436939,IPI,UniProtKB:Q3KP66,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20170626,UniProt,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:O43896,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:P28290,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:P31946,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:P56524,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:P61981,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:P62258,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:Q6WCQ1,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:Q92934,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:Q99759,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9UBF8,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:31046837,IPI,UniProtKB:Q5S007,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:31515488,IPI,UniProtKB:Q8IWZ5,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:31980649,IPI,UniProtKB:P00533,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:31980649,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:31980649,IPI,UniProtKB:P62258,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:31980649,IPI,UniProtKB:Q92934,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:32296183,IPI,UniProtKB:Q86Z20,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:32707033,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:32814053,IPI,UniProtKB:P54253,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36096339,IPI,UniProtKB:Q96JI7,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:O43896,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:O94921,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P04049,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P22681,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P28290,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P31946,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P54253,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P56524,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAQ,GO:0005515,PMID:36931259,IPI,UniProtKB:P61981,F,14-3-3 protein theta,,protein,NCBITaxon:9606,20240406,IntAct,,,
