Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
YWHAG,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9GZV5,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9H4A3,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9NYF3,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9P0V3,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9UJD0,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:28514442,IPI,UniProtKB:Q9UPU9,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:30021884,IPI,UniProtKB:P00519,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,GO:0005634,,
YWHAG,GO:0005515,PMID:31980649,IPI,UniProtKB:P04049,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:31980649,IPI,UniProtKB:P62258,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:31980649,IPI,UniProtKB:Q92934,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32296183,IPI,UniProtKB:Q5HYW2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32707033,IPI,UniProtKB:P04049,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32707033,IPI,UniProtKB:P27448,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32707033,IPI,UniProtKB:Q7KZI7,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32707033,IPI,UniProtKB:Q99759,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:A0JLT2-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:I6L9F6,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O00165,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O14926,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O15535,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
YWHAG,GO:0005515,PMID:32814053,IPI,UniProtKB:O43292-2,F,14-3-3 protein gamma,,protein,NCBITaxon:9606,20240406,IntAct,,,
