Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P41279,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P42679,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P43250,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P48729,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P49674,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P49758,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P49761,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P49840,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P50613,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P50750,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P51451,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P51812,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P51813,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P51817,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P53671,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:P80192,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q00526,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q00534,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q01974,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q02156,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q05513,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q06187,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q06418,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q07912,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q08881,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13131,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13163,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13418,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13555,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13616,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13617,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13618,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13619,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13620,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q13882,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q14164,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q15131,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q15139,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q15208,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q15303,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q15418,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q15831,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q16543,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q16671,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q16832,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q2WGJ6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q6J9G0,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q86SG6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q86UX6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q86YV6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8N165,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8NE63,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8NG66,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8TD08,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8TD19,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8TF76,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8WTQ7,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q8WXR4,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q92918,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q96GD4,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q96PF2,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q96Q40,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q96QS6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q96S53,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q99558,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9BQI3,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9BXA6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9BXA7,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9H1R3,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9HBY8,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9NR20,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9P215,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9UHD2,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9UKC9,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9UKT8,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9UM73,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9UPZ9,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9UQM7,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:22939624,IPI,UniProtKB:Q9Y463,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23349634,IPI,UniProtKB:O95568,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170523,UniProt,,,
HSP90AB1,GO:0005515,PMID:23349634,IPI,UniProtKB:Q7Z624,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170523,UniProt,,,
HSP90AB1,GO:0005515,PMID:23349634,IPI,UniProtKB:Q96AZ1,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170523,UniProt,,,
HSP90AB1,GO:0005515,PMID:23349634,IPI,UniProtKB:Q9BUU2,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170523,UniProt,,,
HSP90AB1,GO:0005515,PMID:23414517,IPI,UniProtKB:Q9UHD1,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23428871,IPI,UniProtKB:Q13164,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20170209,UniProt,,,
HSP90AB1,GO:0005515,PMID:23431407,IPI,UniProtKB:P56696,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161011,UniProt,,,
HSP90AB1,GO:0005515,PMID:23455922,IPI,UniProtKB:P11802,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23455922,IPI,UniProtKB:P22694,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23455922,IPI,UniProtKB:P50750,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23455922,IPI,UniProtKB:Q13131,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23455922,IPI,UniProtKB:Q15418,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:23585225,IPI,UniProtKB:P12931|UniProtKB:P29474,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161014,UniProt,,,
HSP90AB1,GO:0005515,PMID:24189400,IPI,UniProtKB:P00533,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24189400,IPI,UniProtKB:P04626,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24189400,IPI,UniProtKB:P21860,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24189400,IPI,UniProtKB:Q16543,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24581495,IPI,UniProtKB:P10636-8,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24613385,IPI,UniProtKB:P84022,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161013,UniProt,,,
HSP90AB1,GO:0005515,PMID:24618592,IPI,UniProtKB:Q9Y6K9,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24658140,IPI,UniProtKB:P00533,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:24880080,IPI,UniProtKB:P31948|UniProtKB:Q16543,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161014,UniProt,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:O00170,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:O75426,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:O95433,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:O95801,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:P10398,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:P31948,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:P53041,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q02790,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q13451,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q15185,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q16543,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q2WGJ6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q7L3B6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q8IWX7,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q9UHD1,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q9UKC9,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q9UKT8,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q9UL18,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25036637,IPI,UniProtKB:Q9UNE7,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25416956,IPI,UniProtKB:Q7L3B6,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25486457,IPI,UniProtKB:O95433|UniProtKB:Q16543,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161011,UniProt,,,
HSP90AB1,GO:0005515,PMID:25486457,IPI,UniProtKB:Q13490,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20161011,UniProt,,,
HSP90AB1,GO:0005515,PMID:25910212,IPI,UniProtKB:P62913,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25910212,IPI,UniProtKB:Q01432,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:25959826,IPI,UniProtKB:O60260,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:26269332,IPI,UniProtKB:P10636-8,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:26496610,IPI,UniProtKB:P53041,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
HSP90AB1,GO:0005515,PMID:26496610,IPI,UniProtKB:Q16543,F,Heat shock protein HSP 90-beta,HSP90B|HSPC2|HSPC3|HSPCB,protein,NCBITaxon:9606,20240406,IntAct,,,
